id,estado,direccion_completa,tipo,lon,lat
388,Distrito Capital,"Estado  Distrito Capital , Ciudad Caracas Av. Francisco De Miranda Cruce Av. Ppal De Bello Campo. Edif.. Bello Campo 6to Piso. Clinica Bello Campo, C.a. . Teléfonos:  0212 – 265,0792 / 0108",Privada,-66.8516234,10.4922157
389,Distrito Capital,"Estado  Distrito Capital , Ciudad Caracas Av. Este 2, Entre Calles, Sur 21 Y Sur 23, Edificio
201. La Candelaria Clinica Dr. Briceño Rossi (Serviascorp, C.a.) . Teléfonos:  0212-507.17.00/507.17.04 / Fax:
507.1857",Privada,-66.899701,10.5025611
390,Distrito Capital,"Estado  Distrito Capital , Ciudad Caracas Av. San Juan Bosco Con 6ta. Transv. Urb. Altamira Clinica El Avila, C.a. . Teléfonos:  0212-2761191-1052 / Fax: 276.1918",Privada,-66.9036063,10.4805937
391,Distrito Capital,"Estado  Distrito Capital , Ciudad Caracas Calle Bolivar, No. 59. Edif. Clinica Felix Boada.
Baruta. Clinica Felix Boada (Sistema De Salud Sistesalud, C.a.) . Teléfonos:  0212-903.0200 / 0418/ (501)-Clinica
2546422",Privada,-66.8727441,10.4345638
392,Distrito Capital,"Estado  Distrito Capital , Ciudad Caracas Av. Washington Cruce Con Av. Mariano Montilla Quinta Ruth, San Bernardino. Clinica Herrera Lynch . Teléfonos:  0212-552,3580 / 9098 / 6856",Privada,-66.8967789,10.5160891
393,Distrito Capital,"Estado  Distrito Capital , Ciudad Caracas Calle  Queipa Nro. 503. Urb. El Marquez. Clinica Infantil Del Este . Teléfonos:  0212-238,0195 / 0703 / Fax. 234.4250",Privada,-66.8167199,10.4899832
394,Distrito Capital,"Estado  Distrito Capital , Ciudad Caracas Calle Los Abogados, Entre Av. Las Ciencias Y Av. Estadio Los Chaguaramos. Clinica Las Ciencias C.a. . Teléfonos:  0212-662.4180 / 9680",Privada,-66.8885217,10.4823501
395,Distrito Capital,"Estado  Distrito Capital , Ciudad Caracas Calle Maury Casa Nº 3 Entre 1 Transversal Y Calle Real Los Magallanes De Catia-Urb. Nueva Caracas Clinica Medico Quirurgica Virgen Milagrosa Ca . Teléfonos:  0212- 872-71-25",Privada,-66.9036063,10.4805937
396,Distrito Capital,"Estado  Distrito Capital , Ciudad Caracas Av. Prolongación Los Guayabitos, Edf. Piedra Azul, Piso 1 Al 3, Urb. Piedra Azul. Baruta Clinica Piedra Azul, C.a. . Teléfonos:  0212-903.8111",Privada,-66.9036063,10.4805937
397,Distrito Capital,"Estado  Distrito Capital , Ciudad Caracas Urb. Campo Alegre Con Calle 2, Chacao Clinica Sanatrix, C.a . Teléfonos:  0212-201.6152 / 201.6137",Privada,-66.8600785,10.4945864
398,Distrito Capital,"Estado  Distrito Capital , Ciudad Caracas Alcabala A Peligro Nro. 7 La Candelaria Clinica Venezuela (Salusclinic) . Teléfonos:  0212-576,41,65 - 572,3509",Privada,-66.903703,10.5039749
399,Distrito Capital,"Estado  Distrito Capital , Ciudad Caracas Calle 3 Edif. Clinica Vista Alegre, Urb. Vista Alegre Clinica Vista Alegre. C.a. . Teléfonos:  0212- 443,2049 (Emerg) / 471,0321 Y
0849 (Admision)",Privada,-66.948819,10.4885196
400,Distrito Capital,"Estado  Distrito Capital , Ciudad Caracas Av. Avila, Nro. 42, Edf. Clinica De Especialidades. San Bernardino. Especialidades Qx. D.o.s., C.a. . Teléfonos:  (0212) 577.8211 / 7301",Privada,-66.8502346,10.4903227
401,Distrito Capital,"Estado  Distrito Capital , Ciudad Caracas Av. Andres Bellos, Sector Guaicaipuro. Fundacion Hospital Ortopedico Infantil . Teléfonos:  0212-573,6210 / 573,6555 / 6911",Privada,-66.8917188,10.5048015
402,Distrito Capital,"Estado  Distrito Capital , Ciudad Caracas Av. Guayana Entre Av. Roosevelt Con America Diagonal Al C.c. Cada Las Acacias. Grupo Medico Las Acacias, C.a . Teléfonos:  0212-693-1940 / 4613 / 4603. Fax: 693-
5853",Privada,-66.9036063,10.4805937
403,Distrito Capital,"Estado  Distrito Capital , Ciudad Caracas Av. Jose Maria Vargas, Centro Comercial Santa Fe, Nivel 3. Santa Fe Norte. Grupo Medis Santa Fe, C.a. . Teléfonos:  0212-976.1693 Al 96",Privada,-66.9036063,10.4805937
404,Distrito Capital,"Estado  Distrito Capital , Ciudad Caracas Av. Panteon Con Av. Alameda. San Bernardino. Hospital De Clinicas Caracas, C.a. . Teléfonos:  0212-508.6111 / 508.6000",Privada,-66.8988688,10.5098859
405,Distrito Capital,"Estado  Distrito Capital , Ciudad Caracas Av. Los Samanes Final Norte La Florida Instituto Clinico La Florida . Teléfonos:  0212-7066111- 7316766- 7304975",Privada,-66.9036063,10.4805937
406,Distrito Capital,"Estado  Distrito Capital , Ciudad Caracas Calle Chivacoa, Sector San Roman, Urb. Las Mercedes. Instituto De Clinicas Y Urologia Tamanaco . Teléfonos:  0212-999.0111 / 992.2222",Privada,-66.8560081,10.4723409
407,Distrito Capital,"Estado  Distrito Capital , Ciudad Caracas Av. Rio Caura, C.c. Torre Humbold, Nivel 1, Local 01-13, Urb. Prados Del Este. Instituto De Microcirugia Ocular Caracas, C.a. . Teléfonos:  0212-976,2866 / Fax: 976,0350",Privada,-66.8711642,10.452325
408,Distrito Capital,"Estado  Distrito Capital , Ciudad Caracas Av. Cajigal Nro. 48, San Bernardino. Instituto De Otorrinolaringologia, C.a. . Teléfonos:  0212-551.7664 / 7646 / 7846 / 7046 /
7555 / 7264",Privada,-66.9020927,10.5130033
409,Distrito Capital,"Estado  Distrito Capital , Ciudad Caracas Av. Ppal. De La Floresta Con Calle Santa Ana. Instituto Medico La Floresta . Teléfonos:  0212-209.6222",Privada,-66.8457005,10.494429
410,Distrito Capital,"Estado  Distrito Capital , Ciudad Caracas Calle Humboldt, Entre Av. Las Ciencias Y Estadium, Urb. Las Chaguaramos. Instituto Medico Quirurgico Dr. Jimenez Rojas . Teléfonos:  0212-662.3055 / 9555",Privada,-66.9036063,10.4805937
411,Distrito Capital,"Estado  Distrito Capital , Ciudad Caracas Av. Libertador Entre Calle Negrin Y El Empalme, Edif. Libertador, Nro. 75 Pb., Urb. La Campiña, Instituto Metropolitano Docente De Urologia (Imdu) . Teléfonos:  0212-761.5389 / 2349",Privada,-66.8742966,10.4967202
412,Distrito Capital,"Estado  Distrito Capital , Ciudad Caracas Calle San Jose, Qta. Barazar. Urb. La Trinidad, Instituto Oftalmologico Iumo . Teléfonos:  0212-903,4811",Privada,-66.8636141,10.4340756
413,Distrito Capital,"Estado  Distrito Capital , Ciudad Caracas Calle La Capilla, Urb. San Rafael De La Florida. Edif. Instituto Pediatrico La Florida Instituto Pediatrico La Florida, C.a. . Teléfonos:  0212-730.2255- 730.2319 / 730.2419 /
2528 / 2619 / 1771 / Fax. 731-0818",Privada,-66.8775745,10.5058538
414,Distrito Capital,"Estado  Distrito Capital , Ciudad Caracas Centro Integral Santa Rosa De Lima, Piso 4, Oficina 405, Urb. Santa Rosa De Lima. Laser Vision 20 20, C.a. . Teléfonos:  (0212) 991,1783",Privada,-66.8595667,10.4678472
415,Distrito Capital,"Estado  Distrito Capital , Ciudad Caracas Av. Ppal. Del Cafetel, Qta. Yana, Nro. 175, Urb.
Chuao. Oftalmologico Santa Lucia C.a. . Teléfonos:  0212-993,5580 / 3425",Privada,-66.9036063,10.4805937
416,Distrito Capital,"Estado  Distrito Capital , Ciudad Caracas Av. Cristobal Rojas, Entre Reinaldo Hahn Y Rufino Fombona. Santa Monica Operadora Pcr, C.a. . Teléfonos:  (0212) 693.3554 / 3273 / 2878 / 3477 /
Fax: 693.3877",Privada,-66.9031251,10.521799
417,Distrito Capital,"Estado  Distrito Capital , Ciudad Caracas Vereda 71 Detras Del Grupo Escolar Delgado Chalbaud, Coche. Policlinica De Coche . Teléfonos:  0212-681.5128 / 1026 / 7892",Privada,-66.9036063,10.4805937
418,Distrito Capital,"Estado  Distrito Capital , Ciudad Caracas Av. Washington, El Paraiso. Policlinica El Paraiso . Teléfonos:  0212-461.2957 / 4611836",Privada,-66.9393475,10.4846093
419,Distrito Capital,"Estado  Distrito Capital , Ciudad Caracas Av. Cajigal Entre Panteon Y Plaza Estrella, Urb. San Bernardino. Policlinica La Arboleda . Teléfonos:  0212- 555.0100 / 0300 / 552.4454",Privada,-66.9026559,10.5106045
420,Distrito Capital,"Estado  Distrito Capital , Ciudad Caracas Av. Andres Bello, Entre Palos Y Manolo, La Florida. Policlinica Mendez Gimon, C.a (Medicos Unidos Los Jabillos) . Teléfonos:  0212-7940304 / Fax. 7085294 / 5250 /
5285",Privada,-66.9036063,10.4805937
421,Distrito Capital,"Estado  Distrito Capital , Ciudad Caracas Calle A-1 Edif. Policlinica Metropolitana, Urb. Caurimare Policlinica Metropolitana . Teléfonos:  0212-9080641 / 9080100 / 0229 / 0435",Privada,-66.8327752,10.476438
422,Distrito Capital,"Estado  Distrito Capital , Ciudad Caracas 2da. Av. Las Delicias De Sabana Grande, Torre Portal Plaza, Pb, Sabana Grande Sermelab Servicios Medicos, C.a. (Centro Medico Las Delicias) . Teléfonos:  0212- 7620519 / 0749",Privada,-66.871316,10.4943592
423,Distrito Capital,"Estado  Distrito Capital , Ciudad Caracas Av. Teresa De La Parra Con Calle Ramon J. Mendez, Edif. Clinica Nueva Caracas Santa Monica, Urbanizacion Santa Monica. Servicios Clinicos Santa Monica, C.a. . Teléfonos:  0212-662.1462 / 661.1436",Privada,-66.8912582,10.4791713
424,Distrito Capital,"Estado  Distrito Capital , Ciudad Caracas Calle Colombia, Con Esquina Los Magallanes (A 50 Mts Del Metro Plaza Sucre). Servicios Clinicos U.m.q. Nueva Caracas . Teléfonos:  0212-872.1610-5670-7296-8719314-8372-
8950 / Fax: 871.9732",Privada,-66.9036063,10.4805937
425,Distrito Capital,"Estado  Distrito Capital , Ciudad Caracas Calle Mexico Entre Calle El Cristo Y Av. Ppal. Los Magallanes De Catia, Edif. Unicatia Servicios De Administracion Medica Unicatia, C.a. . Teléfonos:  0212-870,6543",Privada,-66.9498709,10.5147148
426,Distrito Capital,"Estado  Distrito Capital , Ciudad Caracas Calle 6 Con Calle 7,  Edif. Sassalca (Al Lado Del Grupo Zoom) La Urbina. Servicios Medicos Asis Med, C.a. (Centro Clinico La Urbina) . Teléfonos:  0212-241.5760 (Master)  241.9856 /
242.7073",Privada,-66.9036063,10.4805937
427,Distrito Capital,"Estado  Distrito Capital , Ciudad Caracas Calle Los Laboratorios, Torre Beta, P-2; Ofic.. 202.
Los Ruices. Servicios Profesionales De Salud (Biensa) . Teléfonos:  0212-234.5518 / 9053 / 237.2471 / 1335
/ 238.6297 / 4859.Fax:  232.1155 /
238.3730",Privada,-66.8285775,10.4895081
428,Distrito Capital,"Estado  Distrito Capital , Ciudad Caracas Av. Principal De Los Ruices, Edif. Sisalud Sisalud Servicios Integrales De Salud . Teléfonos:  0212- 280,1700",Privada,-66.8293938,10.4886746
429,Distrito Capital,"Estado  Distrito Capital , Ciudad Caracas C.c.c.t. 1ra Etapa, Piso 2, Ofc. 215, Piramide Invertida, Chuao. Smid Servicios Medicos Integrales A Domicilio C.a. . Teléfonos:  0212-639.0299 /  / Fax: 959,2034",Privada,-66.8542461,10.4845537
430,Distrito Capital,"Estado  Distrito Capital , Ciudad Caracas Centro Comercial El Recreo, Torre Sur, P-3. Ofic. 3- 05, Bello Monte. Unidad Ambulatoria De Microcirugia Ocular El Recreo . Teléfonos:  (0212) 762.0340 / Fax: 762.4725 / 0340",Privada,-66.8772479,10.491605
431,Distrito Capital,"Estado  Distrito Capital , Ciudad Caracas Av. Francisco De Miranda, Edif.. Centro Seguros La Paz, Piso 2. La California Norte, Unidad Clinico Quirurgica Noreste C.a. . Teléfonos:  0212-202.5500- 202.5400 Tela Fax.
202.5474",Privada,-66.8227964,10.4867301
432,Distrito Capital,"Estado  Distrito Capital , Ciudad Caracas Centro Integral Santa Rosa De Lima, Piso 1. Unidad Clinico Quirurgico Santa Rosa De Lima . Teléfonos:  0212-9931562/ 9917769/ 9918190 / Fax:
991.8190",Privada,-66.8607117,10.4676465
433,Distrito Capital,"Estado  Distrito Capital , Ciudad Caracas Urologico San Roman Unidad De Otorrinolaringologia. Las Mercedes. Unidad De Otorrinolaringologia Y Otoneurologia . Teléfonos:  0212-999,0589 / 0590",Privada,-66.9036063,10.4805937
434,Distrito Capital,"Estado  Distrito Capital , Ciudad Caracas Av. Este 2, Entre Calles, Sur 21 Y Sur 23, Edificio
201. La Candelaria Unidad De Radioterapia Briceño Rossi, C.a. . Teléfonos:  0212-507.17.00/507.17.04 / Fax:
507.1857",Privada,-66.899701,10.5025611
435,Distrito Capital,"Estado  Distrito Capital , Ciudad Caracas Av. Panteon Centro Clinico Profesional Caracas, Piso 11, Cons. 1110 Unidad Medico Quirurgica Integral Umoinca, C.a. . Teléfonos:  0212-577.8589",Privada,-66.9037252,10.5107671
436,Distrito Capital,"Estado  Distrito Capital , Ciudad Caracas Av. Galipan, Edf. Centro De Especialistas, P-2. San Bernardino. Unidad Oftalmologica Aslan . Teléfonos:  0212-552.3364 / 551.2968 / 551.6659 /
551.7535",Privada,-66.9005386,10.5101348
437,Distrito Capital,"Estado  Distrito Capital , Ciudad Caracas Av. Circunvalacion Del Sol, Torre B, Planta Baja, Santa Paula Unidad Oftalmologica De Caracas . Teléfonos:  0212-985-3538 / Fax: 986.4309",Privada,-66.8368519,10.4613774
438,Distrito Capital,"Estado  Distrito Capital , Ciudad Caracas Av. Benahim Pinto Entre Luis Roche Y 12ª. Av.
Altamira. Unidad Oftalmologica Gonzalez Sirit . Teléfonos:  0212-2854487/ 4387/ 5067 / Fax:
285.5067",Privada,-66.8475366,10.5044587
439,Distrito Capital,"Estado  Distrito Capital , Ciudad Caracas Av. Los Proceres, Edf. Unidad Clinica Esmeralda, P 4, San Bernardino. Unidad Quirurgica Esmeralda . Teléfonos:  0212-552.9978 / 8967 / 6887 / 7756 /
Fax. 551.5731",Privada,-66.8970278,10.5145555
440,Distrito Capital,"Estado  Distrito Capital , Ciudad Caracas Av. Mariscal Sucre, Edf. Instituto De Medicina Integral, Sotano. San Bernardino Unilit De Venezuela, C.a. . Teléfonos:  0212-552.1937 / 1228 / 2046 / 1475",Privada,-66.8960016,10.5122704
441,Distrito Capital,"Estado  Distrito Capital , Ciudad Caracas Av. Paez, Cruce Con Calle Loira, Edf. Bancanarias, Loc. L-2. El Paraiso Vision Paraiso (Centro Integral De Oftalmologia) . Teléfonos:  0212-451,9574 / 9653 / 0164 / 452.0993
/ 0704 / Fax: 451.8813",Privada,-66.9036063,10.4805937
442,Distrito Capital,"Estado Distrito Capital , Municipio Bolivariano Libertador , Catia Hospital Ricardo Baquero Gonzalez Hospital Tipo Ii Calle El Junque Los Flores De Catia Catia, Caracas 1030, Capital District, Venezuela",Hospital,-66.9444446,10.5150298
443,Distrito Capital,"Estado Distrito Capital , Municipio Bolivariano Libertador , San Jose Hospital Dr. Jose Maria Vargas Hospital Tipo Iv Esq. San Nicolas, Con Esquina Carmelo., Urb. San Jose San Simeon A Monte Carmelo, Caracas 1010, Distrito Capital, Venezuela",Hospital,-66.9113849,10.5162169
444,Distrito Capital,"Estado Distrito Capital , Municipio Bolivariano Libertador , San Martin Maternidad Concepcion Palacios Hospital Tipo Iv Av. San Martin Av. San Martín, Caracas 1020, Distrito Capital, Venezuela",Hospital,-66.9316006,10.4951688
445,Distrito Capital,"Estado Distrito Capital , Municipio Bolivariano Libertador , San Bernandino Hospital J.m. De Los Rios Hospital Tipo Iv Av Vollmer, San Bernardino Telf (0212), 5743511 Avenida Vollmer, Caracas 1050, Distrito Capital, Venezuela",Hospital,-66.8995847,10.5068404
446,Distrito Capital,"Estado Distrito Capital , Municipio Bolivariano Libertador , Antimano Hospital Jose Ignacio Baldo (Algodonal) Hospital Tipo Iv Antimano Av. Intercomunal La Yaguara. Antimano Estacionamiento Ppal Del Hospital Militar, Caracas 1000, Districto Federal, Venezuela",Hospital,-66.9713257,10.4845203
447,Distrito Capital,"Estado Distrito Capital , Municipio Bolivariano Libertador , Candelaria Ipasme Julio De Armas Unidades Tipo Iii Municipio Libertador Parroquia La, Puente Yanez A Puente República., Avda. Andrés Eloy Blanco, Esquinas, Candelaria Caracas 1011, Capital District, Venezuela",otras,-66.9031339,10.5032245
448,Distrito Capital,"Estado Distrito Capital , Municipio Bolivariano Libertador , Candelaria Cruz Roja O Carlos J Bello Clínica Privada Quebrada Honda Av. Andrés Bello Nro. 4 8 Av. Urdaneta, Caracas 1011, Distrito Capital, Venezuela",Privada,-66.8993632,10.5048009
449,Distrito Capital,"Estado Distrito Capital , Municipio Bolivariano Libertador , Candelaria Centro De Diagnostico Integral Amelia Blanco - Edificio Van Centros De Diagnóstico Integral Andres Bello, Frente Al Inn Av. Andrés Bello, Caracas 1050, Distrito Capital, Venezuela",Centro de Diagnóstico Integral,-66.8910878,10.5044211
450,Distrito Capital,"Estado Distrito Capital , Municipio Bolivariano Libertador , Caricuao Hospital Av Principal De Caricuao, Caracas 1000, Distrito Capital, Venezuela",Hospital,-66.9906306,10.437862
451,Distrito Capital,"Estado Distrito Capital , Municipio Bolivariano Libertador , El Junquito Consultorio Urb. Luis Hurtado,Los Democratas-Tres, Tipo Iii Ud-7 Caricuao Distrito Capital, Hospital Materno Infantil Pastor Oropeza De Caricuao, Urbanización Luis Hurtado Higuera, Caracas 1030, Capital District, Venezuela",Hospital,-67.0025778,10.491999
452,Distrito Capital,"Estado Distrito Capital , Municipio Bolivariano Libertador , El Recreo Clinica Industrial La Campiña (Pdvsa) Otro Centro De Salud Con, Av. Libertador, Caracas 1050, Distrito Capital, Venezuela",Clínica,-66.8724095,10.4965556
453,Distrito Capital,"Estado Distrito Capital , Municipio Bolivariano Libertador , La Pastora Instituto Nacional De Servicios Social Es Establecimientos Av. 14 Norte, Esquina De Amadores,, Avenida Norte 8, Caracas 1010, Distrito Capital, Venezuela",otras,-66.917622,10.5133797
454,Distrito Capital,"Estado Distrito Capital , Municipio Bolivariano Libertador , La Pastora Hospital Jesus Yerena Hospital Tipo Iii Manicomio Av Princ. Del Manicomio, Frente Al, Hospital Psiquiatrico Caracas 1010, Districto Federal, Venezuela",Hospital,-66.9301115,10.5242794
455,Distrito Capital,"Estado Distrito Capital , Municipio Bolivariano Libertador , La Vega Hospital Cardiologico Infantil Hospital Tipo Ii Montalban I,Ii Y Iii Av. Ppal De Montalban 3. Telefono:, 0212.407. 51. 84 Calle 13, Caracas 1000, Districto Federal, Venezuela",Hospital,-66.9716224,10.4675192
456,Distrito Capital,"Estado Distrito Capital , Municipio Bolivariano Libertador , San Bernardino Clinica Caracas (Centro Medico De Cara Cas) Av. Eraso, Plaza El Estanque, San, Av. Eraso, Plaza El Estanque Urb, Caracas 1011, Miranda, Venezuela",Clínica,-66.8970211,10.5118964
457,Distrito Capital,"Estado Distrito Capital , Municipio Bolivariano Libertador , San Bernardino Hospital Clinicas Caracas Clínica Privada Av. Panteon Avenida Panteón Con Avenida Alameda,, Clínica Privada Bernardino Sector Privado, Urb. San Bernandino Avenida Panteón Con Avenida Alameda, Urb. San Bernandino Avenida Panteón, Caracas 1011, Districto Federal, Venezuela",Privada,-66.8988688,10.5098859
458,Distrito Capital,"Estado Distrito Capital , Municipio Bolivariano Libertador , San Bernardino Maternidad Santa Ana (Ivss) Hospital Tipo Iii Av. Anauco Av. Anauco, San Bernardino Avenida Cajigal, Caracas 1011, Distrito Capital, Venezuela",Hospital,-66.9031662,10.5151262
459,Distrito Capital,"Estado Distrito Capital , Municipio Bolivariano Libertador , San Jose Hospital Francisco Antonio Risquez Hospital Tipo Ii Cotiza Av. Principal De Cotiza, Frente Al, Mercado Libre De Cotiza Calle Cotiza, Caracas 1010, Distrito Capital, Venezuela",Hospital,-66.9054945,10.5161159
460,Distrito Capital,"Estado Distrito Capital , Municipio Bolivariano Libertador , San Juan Hospital Dr. Carlos Arvelo (Hosp. Militar ) Hospital Tipo Iv Av. San Martin San Martin Caracas 1020, Capital District, Venezuela",Hospital,-66.9388523,10.4978893
461,Distrito Capital,"Estado Distrito Capital , Municipio Bolivariano Libertador , San Juan Centro De Diagnostico Integral General Pedro Perez Delgado - Herr Eracentros La Platanera Calle C Zona Industrial,, San Juan, Caracas, Distrito Capital, Venezuela",Centro de Diagnóstico Integral,-66.9362542,10.4966728
462,Falcón,"Estado Falcon , Municipio Bolivar , San Luis Hospital San Luis Hospital Tipo I San Luis 4116, Falcón, Venezuela",Hospital,-69.7145443,11.1057314
463,Falcón,"Estado Falcon , Municipio Bolivar , San Luis Hospital Simon Bolivar Hospital Tipo I San Luis Av. Principal Via Conopia San Luis 4116, Falcón, Venezuela",Hospital,-69.7145443,11.1057314
